,author,closedAt,number,publishedAt,resourcePath,source,state,text,label
185,{'login': 'jonahwilliams'},2020-02-04T18:54:53Z,31645,2019-04-26T05:25:28Z,/flutter/flutter/issues/31645,flutter,CLOSED,"Teach flutter test to build_runner
Experiment with build_runner and modular kernel as a pre-compilation step (swappable with the current frontend_server approach).
Open questions:
How do compilation strategies compare on the current benchmarks for small apps? For large ones? Namely: 1st run, repeated run, repeated run with changes, et cetera. See the current test benchmarks.
Does build_runner give us a better path forward for test integration into other tools?
Does this allow us to better unify web and native tests?
Can we ship the build_rules in the engine with the current build_runner integration strategy?
",NONE
186,{'login': 'vshalvaghasiya'},2019-03-15T01:27:02Z,17902,2018-05-25T11:12:38Z,/flutter/flutter/issues/17902,flutter,CLOSED,"Android dependency 'com.android.support:recyclerview-v7' has different version for the compile (23.0.1) and runtime (27.1.1) classpath. You should manually set the same version via DependencyResolution
",NONE
187,{'login': 'xster'},,17161,2018-05-01T19:18:42Z,/flutter/flutter/issues/17161,flutter,OPEN,"Attach widget creation source in build/paint profile timeline events
Would be nice in places like https://github.com/flutter/flutter/blob/master/packages/flutter/lib/src/widgets/framework.dart#L3627 and https://github.com/flutter/flutter/blob/master/packages/flutter/lib/src/rendering/object.dart#L122 to also point out where the widget was created.
cc @jacob314 I think we chatted about this but I forgot where.",NONE
188,{'login': 'mit-mit'},2017-05-17T16:02:45Z,7817,2017-02-02T15:06:13Z,/flutter/flutter/issues/7817,flutter,CLOSED,"Plugin: Battery
Tracks a simple battery plugin. We will write this as a first-party plugin to serve as a sample of how to write a plugin.
It will integrate with to BatteryManager on Android, and UIDevice on iOS",NONE
189,{'login': 'baeharam'},2019-02-15T07:24:31Z,27931,2019-02-14T12:24:39Z,/flutter/flutter/issues/27931,flutter,CLOSED,"Document references must have an even number of segments
I'm suffering horrible error of cloud firestore in whole day.... I don't know what is the problem, I asked for stackoverflow, but there was no answer, how to deal with???
What is wrong with my code??
Error
",NONE
190,{'login': 'afandria'},2015-12-03T18:21:34Z,604,2015-11-27T06:03:05Z,/flutter/flutter/issues/604,flutter,CLOSED,"setState might not update the widgets in showDrawer
Sorry if this is sparse on details. I mainly want to determine if there is a bug with showDrawer or with the way I attempted to use it.
Yesterday, I attempted to use showDrawer with the 7be58b1 alpha branch of Flutter. The drawer appeared/dismissed correctly, and the widgets I put in the drawer were correct.
Unfortunately, I noticed that no matter how I attempted to change the state of what was drawn in the drawer, it would not re-render. In my case, I tried to put a Switch inside a DrawerItem to toggle debug mode for my app. I did confirm that the state did actually change, which led me to think that Flutter has a bug.
I was following the Stocks demo app quite closely, which uses a Drawer to toggle the user's market sentiment (Optimistic vs Pessimistic). However, I was assuming that the app's behavior would match the Sky Demo app in the Google Play Store. I only just realized that this app is actually 3 months old (last update August 25), so it is very possible that in that time, the Stocks example does not function as it did before.
I am currently unable to try running these examples (though I have found the instructions), so if someone else can run the Stocks app and determine whether the Optimistic/Pessimistic radio buttons update the drawer menu or not, that would be very helpful.
Otherwise, I will look into this more after the break.",NONE
191,{'login': 'DaveShuckerow'},2018-05-08T23:50:23Z,6728,2016-11-07T05:17:16Z,/flutter/flutter/issues/6728,flutter,CLOSED,"Installation fails on Android emulators without Google APIs without a clear indication of the cause
Tried setting up a flutter app on my personal linux laptop, flutter run failed to start the app on this Android 24 emulator:
Changing the architecture to use Google APIs resolved this issue, but it was unclear from the errors I got that that was an appropriate resolution. Flutter run provided no indication of the error, and I get the following cryptic output from ADB logcat:
11-06 20:45:43.000 1246 1246 W art : Unexpected CPU variant for X86 using defaults: x86
Full ADB output:
http://pastebin.com/CEghLXgj
Note: this is unrelated to leafy, I'm just trying out the third party workflow.",USABILITY
192,{'login': 'RedBrogdon'},2018-04-10T22:56:23Z,16440,2018-04-10T20:31:59Z,/flutter/flutter/issues/16440,flutter,CLOSED,"Compiler crash when ""new"" keyword removed from default app
I accidentally left the ""new"" keyword out of a line of code while working on an app, and when I rebuilt it, the compiler crashed. I then created a brand new project in IntelliJ, and verified the issue still occurred.
Steps to reproduce:
Create a new IntelliJ Flutter project
IntelliJ spits out the ""increment counter"" app.
Remove the new keyword from line 67:
Trigger a hot reload.
The compiler crashes with the message included below.
Interestingly, the compiler does not crash if you leave line 67 alone and instead remove the ""new"" keyword from line 68. Line 67 is creating the instance that's used as the return value of the method, if that matters.
Flutter Doctor
",FAULT TOLERANCE
193,{'login': 'xster'},2019-10-17T22:57:04Z,32866,2019-05-17T03:02:23Z,/flutter/flutter/issues/32866,flutter,CLOSED,"Let add-to-app FlutterViewControllers be back swipable in a UINavigationController
",NONE
194,{'login': 'eseidelGoogle'},2017-02-08T18:33:45Z,7306,2016-12-23T06:09:07Z,/flutter/flutter/issues/7306,flutter,CLOSED,"Broken links on website
Links to FlutterViewController.h are broken for example.
A more sustainable fix is probably some sort of automated way to check these as part of publishing. :(",NONE
195,{'login': 'tvolkert'},2018-04-04T16:58:51Z,16228,2018-04-04T16:58:37Z,/flutter/flutter/issues/16228,flutter,CLOSED,"Regression in Android license status detection.
#16035 introduced a bug with Android sdkmanager version 26.1.1 because the --add-modules option isn't supported:
The manifestation was that when the user ran flutter doctor -v, they'd see the following:
",NONE
196,{'login': 'samycodes'},2019-10-13T19:43:54Z,31123,2019-04-16T10:34:45Z,/flutter/flutter/issues/31123,flutter,CLOSED,"java.lang.NoClassDefFoundError: com.google.firebase.FirebaseApp
I have an application with Flutter. It works really fine, but the app crashes on API level 18 and 19.
When I try to run test the apk in Test Lab, it show me error on API level 18 and 19
gradle.build
Can anyone help me with this?",NONE
197,{'login': 'iampawan'},2019-05-14T20:35:52Z,30185,2019-03-29T11:09:07Z,/flutter/flutter/issues/30185,flutter,CLOSED,"Cloud Firestore 0.9.7 stucks at Installing BoringSSL-GRPC (0.0.2) during pod install
Tried downgrading the version but didn't work. I am using the latest Xcode and IOS version.
Help @shihaohong @Hixie @jonahwilliams @pepegich",NONE
198,{'login': 'fredriks'},2018-01-08T16:42:19Z,13961,2018-01-06T14:20:25Z,/flutter/flutter/issues/13961,flutter,CLOSED,"Infinite loop in TextField with some inputFormatters (iOS)
Run examples/flutter_gallery on iOS (physical device or simulator)
Open ""Text fields"" under ""Material Components""
Enter one or more numbers into the ""Phone Number"" field
Hit backspace
The input field goes into a loop where it repeatedly removes and adds the last character.
Flutter Doctor
",NONE
199,{'login': 'lightyaer'},2018-12-20T17:22:29Z,25627,2018-12-20T17:11:59Z,/flutter/flutter/issues/25627,flutter,CLOSED,"Trouble parsing Json Array 
Here is my simple Todo App using Flutter and Node/Express API's and MongoDB
I am specifically having a problem with parsing json array of todo items.
Todo App
First of all when ever I run this project.
I get this error
Could not load source 'dart:core/runtime/libobject_patch.dart': .
Nothing in the debug console.
After Reloading a few times, I land on Login Page,
Then enter credentials and login,
Immediately, the app is frozen and I get the Above error.
If you look at lib/services/todoService.dart => getAll() method.
Am I doing something wrong?
Secondly,
The json returned from server is as below, and I need to parse it to a List in Dart.
I tried following this
I get the same error as above.
[ { ""completed"": true, ""completedAt"": 1545314655878, ""_id"": ""5c0244d8ac3baf291808b03a"", ""text"": ""Shop some Groceries"", ""_author"": ""5c02449eac3baf291808b037"", ""__v"": 0 }, { ""completed"": false, ""completedAt"": null, ""_id"": ""5c1b9a14fe8f70360cd0a393"", ""text"": ""Eat before 12"", ""_author"": ""5c02449eac3baf291808b037"", ""__v"": 0 }, { ""completed"": false, ""completedAt"": null, ""_id"": ""5c1ba02efe8f70360cd0a394"", ""text"": ""Test todo"", ""_author"": ""5c02449eac3baf291808b037"", ""__v"": 0 } ]
My Todo Class looks like this
I cant find a good way to parse it into a List and return it to a FutureBuilder.
I use VS Code, No Errors in the debug Console.
",NONE
200,{'login': 'saad-ali'},2015-09-24T23:53:49Z,13565,2015-09-03T18:33:31Z,/kubernetes/kubernetes/issues/13565,kubernetes,CLOSED,"Indirect dependency on golang test code introduced unintended CLI flags in Kubernetes binaries
From @eparis's comment in the Cinder PR: #13367 (comment)
PR #13367, Cinder Volume Plugin introduced a dependency on
github.com/rackspace/gophercloud/openstack/blockstorage/v1/volumes
github.com/rackspace/gophercloud/openstack/compute/v2/extensions/volumeattach
which in turn has a dependency on github.com/golang/go/src/testing
which declares a bunch of command line args (see https://github.com/golang/go/blob/master/src/testing/testing.go#L187).
Which means that kubernetes binaries, like kubelet now have flags for golang test code like --test.memprofilerate, --chatty, etc.",SCALABILITY
201,{'login': 'jingxu97'},2016-06-30T23:32:49Z,28318,2016-06-30T23:07:35Z,/kubernetes/kubernetes/issues/28318,kubernetes,CLOSED,"Kubelet on a node dead right before pod is created and assigned to that node cause pod disappear on apiserver
The steps to reproduce the issue, on a working gce cluster
Choose a node, edit /usr/sbin/kubelet-checker.sh, change sleep time to a large number (600s)
Create a pod and make sure it is assigned to the node you chose in step 1
kill kubelet process (kubelet process will be restarted automatically after > 5mins )
Check pod status, at the beginning, it is ContainerCreating/(or pending), after a few mins, it disappears (kubectl get pods no long shows it)
",SCALABILITY
202,{'login': 'dchen1107'},2015-03-28T03:33:53Z,4128,2015-02-04T21:19:13Z,/kubernetes/kubernetes/issues/4128,kubernetes,CLOSED,"Configure master node same as slave node
This is pre-requirement for running all master components in a pod. #3853 was filed to run etcd as a pod. To make sure we really run etcd as a pod using Kubernete network model without specifying HostPort from spec, we need config the master node:
create networking bridge called cbr0
config docker run with ""--bridge cbr0 --iptables=false""
add default route for master node (on GCE). Need to figure out other cloud providers.
",SCALABILITY
203,,2016-03-31T16:58:16Z,23062,2016-03-16T17:18:51Z,/kubernetes/kubernetes/issues/23062,kubernetes,CLOSED,"Alert someone when kubernetes-test-history stops running, and add report date
The software that generates http://storage.googleapis.com/kubernetes-test-history/static/tests-e2e.html has crashed/stopped running a few times, and nobody knew. Please add an alert.
Also, the above report does not indicate what date the report pertains to, which makes it very confusing, and difficult to tell whether the report is up to date (e.g. I looked today, and it was a week old, although this was entirely non-obvious).",AVAILABILITY
